GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp	steer_angle	str_moving_avg_result	stanley_steering_angle	path_angle		dr_yaw_angle		psi			atan_tmp		s			triangle_area		distance_a		distance_b		distance_c		x_error
86.99517000		87.01878644		-1.51389825		-17		-1.03814031		-2.42404802		89.44275017		87.01878644		2.42404802		0.45576182		1.85104780		0.18883788		0.68926329		1.82608637		1.186745940.20682251
86.99517000		87.01923040		-1.51345429		-17		-1.04084295		-2.42359612		89.44275017		87.01923040		2.42359612		0.45597388		1.85103582		0.18892575		0.69146118		1.82608637		1.184524090.20691875
86.99517000		87.01965980		-1.51302489		-17		-1.04354401		-2.42313627		89.44275017		87.01965980		2.42313627		0.45618983		1.85102397		0.18901523		0.69370035		1.82608637		1.182261220.20701675
86.99517000		87.02012494		-1.51255975		-17		-1.04624343		-2.42268702		89.44275017		87.02012494		2.42268702		0.45639045		1.85101167		0.18909836		0.69588420		1.82608637		1.180052780.20710779
86.99517000		87.02065848		-1.51202621		-17		-1.04894126		-2.42224085		89.44275017		87.02065848		2.42224085		0.45660982		1.85100194		0.18918925		0.69805779		1.82608637		1.177859740.20720735
86.99517000		87.02109229		-1.51159240		-17		-1.05163728		-2.42178630		89.44275017		87.02109229		2.42178630		0.45682296		1.85099128		0.18927757		0.70027052		1.82608637		1.175625680.20730407
86.99517000		87.02152654		-1.51115815		-17		-1.05433161		-2.42132558		89.44275017		87.02152654		2.42132558		0.45703896		1.85098082		0.18936707		0.70251382		1.82608637		1.173361460.20740210
86.99517000		87.02197138		-1.51071331		-17		-1.05701864		-2.42086529		89.44275017		87.02197138		2.42086529		0.45725450		1.85097074		0.18945638		0.70475331		1.82608637		1.171101800.20749991
86.99517000		87.02244113		-1.51024356		-17		-1.05970405		-2.42039176		89.44275017		87.02244113		2.42039176		0.45747063		1.85096098		0.18954593		0.70699974		1.82608637		1.168835850.20759799
86.99517000		87.02293091		-1.50975378		-17		-1.06238786		-2.41985937		89.44275017		87.02293091		2.41985937		0.45769043		1.85095141		0.18963701		0.70928536		1.82608637		1.166531090.20769774
86.99517000		87.02444135		-1.50824334		-17		-0.74725910		-2.41879459		89.44275017		87.02444135		2.41879459		0.45812947		1.85093336		0.18981893		0.71385377		1.82608637		1.161926580.20789699
86.99517000		87.02496673		-1.50771796		-17		-0.41236440		-2.41825668		89.44275017		87.02496673		2.41825668		0.45835119		1.85092479		0.18991080		0.71616238		1.82608637		1.159600830.20799761
86.99517000		87.02558133		-1.50710336		-17		-1.07577150		-2.41770424		89.44275017		87.02558133		2.41770424		0.45857890		1.85091639		0.19000515		0.71853177		1.82608637		1.157214650.20810094
86.99517000		87.02607964		-1.50660505		-17		-0.91648907		-2.41716332		89.44275017		87.02607964		2.41716332		0.45880151		1.85090848		0.19009739		0.72085425		1.82608637		1.154876350.20820197
86.99517000		87.02657242		-1.50611227		-17		-0.18723269		-2.41662893		89.44275017		87.02657242		2.41662893		0.45902184		1.85090104		0.19018868		0.72315141		1.82608637		1.152564310.20830196
86.99517000		87.02711997		-1.50556472		-18		0.20554818		-2.41608400		89.44275017		87.02711997		2.41608400		0.45924625		1.85089382		0.19028167		0.72549211		1.82608637		1.150209170.20840380
86.99517000		87.02768957		-1.50499512		-18		0.54847928		-2.41547195		89.44275017		87.02768957		2.41547195		0.45947041		1.85088697		0.19037455		0.72783113		1.82608637		1.147856450.20850552
86.99517000		87.02825402		-1.50443067		-18		0.59902207		-2.41485893		89.44275017		87.02825402		2.41485893		0.45969203		1.85088056		0.19046638		0.73014479		1.82608637		1.145529960.20860610
86.99517000		87.02898758		-1.50369711		-18		0.16176639		-2.41423164		89.44275017		87.02898758		2.41423164		0.45991854		1.85087436		0.19056023		0.73251062		1.82608637		1.143151740.20870889
86.99517000		87.02955603		-1.50312866		-18		0.47064267		-2.41361748		89.44275017		87.02955603		2.41361748		0.46014025		1.85086865		0.19065210		0.73482736		1.82608637		1.140823580.20880951
86.99517000		87.03012906		-1.50255563		-18		0.62625560		-2.41300332		89.44275017		87.03012906		2.41300332		0.46035180		1.85086223		0.19073975		0.73714243		1.82608637		1.138495670.20890551
86.99517000		87.03173417		-1.50095052		-18		-1.10236424		-2.41114010		89.44275017		87.03173417		2.41114010		0.46103334		1.85084918		0.19102215		0.74416999		1.82608637		1.131441990.20921480
86.99517000		87.03233447		-1.50035022		-18		-1.10501165		-2.41044749		89.44275017		87.03233447		2.41044749		0.46126692		1.85084501		0.19111893		0.74661626		1.82608637		1.128987390.20932081
86.99517000		87.03402230		-1.49866239		-18		0.37623206		-2.40917107		89.44275017		87.03402230		2.40917107		0.46169661		1.85083833		0.19129698		0.75111960		1.82608637		1.124470690.20951581
86.99517000		87.03461772		-1.49806697		-18		-1.11294311		-2.40917107		89.44275017		87.03461772		2.40917107		0.46169661		1.85083833		0.19129698		0.75111960		1.82608637		1.124470690.20951581
86.99517000		87.03522291		-1.49746178		-18		0.00714240		-2.40781030		89.44275017		87.03522291		2.40781030		0.46215488		1.85083262		0.19148687		0.75592679		1.82608637		1.119652080.20972378
86.99517000		87.03586234		-1.49682235		-18		0.17426020		-2.40718798		89.44275017		87.03586234		2.40718798		0.46236428		1.85083049		0.19157363		0.75812484		1.82608637		1.117449780.20981881
86.99517000		87.03652317		-1.49616152		-18		0.36287595		-2.40655833		89.44275017		87.03652317		2.40655833		0.46257589		1.85082865		0.19166131		0.76034702		1.82608637		1.115223920.20991484
86.99517000		87.03713081		-1.49555388		-18		-1.12085238		-2.40593296		89.44275017		87.03713081		2.40593296		0.46278620		1.85082713		0.19174846		0.76255661		1.82608637		1.113011270.21001028
86.99517000		87.03826070		-1.49442399		-18		-0.96050180		-2.40509127		89.44275017		87.03826070		2.40509127		0.46305688		1.85082561		0.19186061		0.76540176		1.82608637		1.110163090.21013312
86.99517000		87.04142176		-1.49126293		-18		-1.13136469		-2.40156847		89.44275017		87.04142176		2.40156847		0.46415072		1.85082456		0.19231385		0.77691589		1.82608637		1.098646870.21062952
86.99517000		87.04353266		-1.48915203		-18		-1.13922874		-2.39948071		89.44275017		87.04353266		2.39948071		0.46479822		1.85082776		0.19258214		0.78374411		1.82608637		1.091825050.21092337
86.99517000		87.04495775		-1.48772694		-19		-1.14445456		-2.39799378		89.44275017		87.04495775		2.39799378		0.46521878		1.85083135		0.19275640		0.78818408		1.82608637		1.087392270.21111422
86.99517000		87.04570079		-1.48698390		-19		-1.14706303		-2.39722068		89.44275017		87.04570079		2.39722068		0.46542957		1.85083360		0.19284374		0.79041105		1.82608637		1.085169780.21120988
86.99517000		87.04645285		-1.48623184		-19		-1.14966963		-2.39641903		89.44275017		87.04645285		2.39641903		0.46564787		1.85083624		0.19293419		0.79271846		1.82608637		1.082867650.21130895
86.99517000		87.04792692		-1.48475777		-19		-1.15487730		-2.39487584		89.44275017		87.04792692		2.39487584		0.46605808		1.85084114		0.19310417		0.79716543		1.82608637		1.078430480.21149511
86.99517000		87.04869627		-1.48398842		-19		-1.15747840		-2.39415158		89.44275017		87.04869627		2.39415158		0.46626571		1.85084543		0.19319020		0.79925514		1.82608637		1.076349360.21158934
86.99517000		87.04944081		-1.48324388		-19		-1.16007769		-2.39337923		89.44275017		87.04944081		2.39337923		0.46647596		1.85084914		0.19327732		0.80148158		1.82608637		1.074130340.21168475
86.99517000		87.05018461		-1.48250008		-19		-1.16267282		-2.39257758		89.44275017		87.05018461		2.39257758		0.46669411		1.85085330		0.19336771		0.80379282		1.82608637		1.071827420.21178375
86.99517000		87.05093216		-1.48175253		-19		-1.16526612		-2.39257758		89.44275017		87.05093216		2.39257758		0.46669411		1.85085330		0.19336771		0.80379282		1.82608637		1.071827420.21178375
86.99517000		87.05171191		-1.48097278		-19		-0.96502559		-2.39179472		89.44275017		87.05171191		2.39179472		0.46690688		1.85085766		0.19345587		0.80604807		1.82608637		1.069580890.21188031
86.99517000		87.05252284		-1.48016185		-19		-0.32704413		-2.39096294		89.44275017		87.05252284		2.39096294		0.46711160		1.85086130		0.19354070		0.80832748		1.82608637		1.067308750.21197321
86.99517000		87.05335379		-1.47933090		-19		-0.36299121		-2.39008310		89.44275017		87.05335379		2.39008310		0.46734629		1.85086762		0.19363794		0.81070907		1.82608637		1.064939810.21207972
86.99517000		87.05414389		-1.47854080		-19		-0.21868681		-2.38925775		89.44275017		87.05414389		2.38925775		0.46755659		1.85087285		0.19372508		0.81294146		1.82608637		1.062717870.21217516
86.99517000		87.05492997		-1.47775472		-19		-0.03050793		-2.38845083		89.44275017		87.05492917		2.38845083		0.46776212		1.85087823		0.19381024		0.81512429		1.82608637		1.060545810.21226843
86.99517000		87.05571926		-1.47696543		-19		0.28881091		-2.38762789		89.44275017		87.05571926		2.38762789		0.46796122		1.85088293		0.19389274		0.81734861		1.82608637		1.058330880.21235879
86.99517000		87.05695648		-1.47572821		-19		-1.18335810		-2.38594914		89.44275017		87.05695648		2.38594914		0.46839889		1.85089670		0.19407409		0.82189355		1.82608637		1.053813480.21255740
86.99517000		87.05777943		-1.47490526		-19		-1.18593464		-2.38594914		89.44275017		87.05777943		2.38594914		0.46839889		1.85089670		0.19407409		0.82189355		1.82608637		1.053813480.21255740
86.99517000		87.05856551		-1.47411918		-19		-1.18593464		-2.38594914		89.44275017		87.05856551		2.38594914		0.46839889		1.85089670		0.19407409		0.82189355		1.82608637		1.053813480.21255740
86.99517000		87.05936602		-1.47331867		-19		-1.18593464		-2.38594914		89.44275017		87.05936602		2.38594914		0.46839889		1.85089670		0.19407409		0.82189355		1.82608637		1.053813480.21255740
86.99517000		87.06016012		-1.47252457		-19		-1.07738034		-2.38335450		89.44275017		87.06016012		2.38335450		0.46905841		1.85091866		0.19434736		0.82891504		1.82608637		1.046835910.21285671
86.99517000		87.06094781		-1.47173688		-19		-0.76341619		-2.38253236		89.44275017		87.06094781		2.38253236		0.46926750		1.85092622		0.19443400		0.83114334		1.82608637		1.044622740.21295160
86.99517000		87.06278361		-1.46990108		-19		-1.19365039		-2.38170380		89.44275017		87.06278361		2.38170380		0.46947795		1.85093413		0.19452120		0.83338711		1.82608637		1.042394780.21304710
86.99517000		87.06361537		-1.46907012		-19		-0.86369044		-2.37990646		89.44275017		87.06361457		2.37990646		0.46993401		1.85095227		0.19471017		0.83825322		1.82608637		1.037564950.21325407
86.99517000		87.06441428		-1.46827041		-19		-0.23416278		-2.37904746		89.44275017		87.06441428		2.37904746		0.47015195		1.85096143		0.19480048		0.84058040		1.82608637		1.035256090.21335297
86.99517000		87.06521158		-1.46747311		-19		0.15317193		-2.37816842		89.44275017		87.06521158		2.37816842		0.47037509		1.85097113		0.19489294		0.84296432		1.82608637		1.032891570.21345424
86.99517000		87.06636894		-1.46631575		-20		-1.20390129		-2.37641018		89.44275017		87.06636894		2.37641018		0.47079788		1.85098983		0.19506812		0.84759411		1.82608637		1.028299180.21364611
86.99517000		87.06733943		-1.46534526		-20		-1.20645688		-2.37544309		89.44275017		87.06733943		2.37544309		0.47103894		1.85100196		0.19516801		0.85006366		1.82608637		1.025853890.21375550
86.99517000		87.06906078		-1.46362391		-20		-0.96840071		-2.37453048		89.44275017		87.06906078		2.37453048		0.47125668		1.85101271		0.19525822		0.85239450		1.82608637		1.023544540.21385431
86.99517000		87.06992571		-1.46275898		-20		-0.58403157		-2.37360596		89.44275017		87.06992486		2.37360596		0.47147696		1.85102390		0.19534950		0.85475387		1.82608637		1.021207560.21395428
86.99517000		87.07076085		-1.46192384		-20		-0.19567844		-2.37271123		89.44275017		87.07076085		2.37271123		0.47169006		1.85103504		0.19543780		0.85703749		1.82608637		1.018946230.21405099
86.99517000		87.07161216		-1.46107253		-20		0.19314036		-2.37180033		89.44275017		87.07161216		2.37180033		0.47190673		1.85104668		0.19552758		0.85936049		1.82608637		1.016646500.21414932
86.99517000		87.07260675		-1.46007794		-20		-0.01483905		-2.37087979		89.44275017		87.07260675		2.37087979		0.47212251		1.85105858		0.19561699		0.86167507		1.82608637		1.014355720.21424724
86.99517000		87.07428860		-1.45839609		-20		0.16127800		-2.36893386		89.44275017		87.07428860		2.36893386		0.47254942		1.85108257		0.19579388		0.86636811		1.82608637		1.009710670.21444098
86.99517000		87.07518630		-1.45749839		-20		-1.22678697		-2.36797847		89.44275017		87.07518630		2.36797847		0.47277438		1.85109643		0.19588709		0.86867483		1.82608637		1.007431670.21454307
86.99517000		87.07671042		-1.45597517		-20		-1.23183733		-2.36700145		89.44275017		87.07670952		2.36700145		0.47299365		1.85110980		0.19597795		0.87103182		1.82608637		1.005101420.21464258
86.99517000		87.07760542		-1.45507927		-20		-0.86995421		-2.36600731		89.44275017		87.07760542		2.36600731		0.47321667		1.85112373		0.19607036		0.87343040		1.82608637		1.002730700.21474379
86.99517000		87.07849141		-1.45419328		-20		-0.27123219		-2.36503660		89.44275017		87.07849141		2.36503660		0.47343414		1.85113764		0.19616047		0.87577054		1.82608637		1.000418380.21484248
86.99517000		87.07938731		-1.45329738		-20		0.11664708		-2.36407219		89.44275017		87.07938731		2.36407219		0.47365031		1.85115179		0.19625004		0.87809790		1.82608637		0.998119310.21494059
86.99517000		87.08027871		-1.45240598		-20		0.43876529		-2.36311951		89.44275017		87.08027871		2.36311951		0.47386397		1.85116608		0.19633857		0.88039942		1.82608637		0.995846370.21503755
86.99517000		87.08224535		-1.45043934		-20		0.21773835		-2.36118468		89.44275017		87.08224535		2.36118468		0.47429042		1.85119552		0.19651527		0.88499667		1.82608637		0.991308010.21523108
86.99517000		87.08399435		-1.44869034		-20		0.11033567		-2.35920658		89.44275017		87.08399435		2.35920658		0.47471874		1.85122635		0.19669274		0.88961887		1.82608637		0.986747460.21542545
86.99517000		87.08531867		-1.44736602		-20		-0.74979620		-2.35825478		89.44275017		87.08531867		2.35825478		0.47492490		1.85124163		0.19677817		0.89184545		1.82608637		0.984551450.21551902
86.99517000		87.08633007		-1.44635462		-20		-1.25105359		-2.35731416		89.44275017		87.08633007		2.35731416		0.47512837		1.85125700		0.19686247		0.89404395		1.82608637		0.982383670.21561135
86.99517000		87.08726790		-1.44541679		-20		-1.22508790		-2.35636888		89.44275017		87.08726790		2.35636888		0.47533275		1.85127272		0.19694716		0.89625357		1.82608637		0.980205510.21570411
86.99517000		87.08830166		-1.44438303		-21		-1.26194626		-2.35542453		89.44275017		87.08830166		2.35542453		0.47553686		1.85128871		0.19703174		0.89846122		1.82608637		0.978029830.21579673
86.99517000		87.08925555		-1.44342914		-21		-1.18210702		-2.35441126		89.44275017		87.08925555		2.35441126		0.47575537		1.85130615		0.19712228		0.90082588		1.82608637		0.975700040.21589590
86.99517000		87.09018417		-1.44250052		-21		-0.68476421		-2.35342733		89.44275017		87.09018417		2.35342733		0.47596554		1.85132323		0.19720936		0.90310150		1.82608637		0.973458590.21599127
86.99517000		87.09112529		-1.44155940		-21		-0.49223659		-2.35243142		89.44275017		87.09112433		2.35243142		0.47617401		1.85134047		0.19729574		0.90535992		1.82608637		0.971234660.21608588
86.99517000		87.09206065		-1.44062404		-21		-0.21106325		-2.35146530		89.44275017		87.09206065		2.35146530		0.47637597		1.85135747		0.19737942		0.90754887		1.82608637		0.969079710.21617753
86.99517000		87.09300658		-1.43967811		-21		0.06101447		-2.35047804		89.44275017		87.09300562		2.35047804		0.47657184		1.85137403		0.19746058		0.90978377		1.82608637		0.966877930.21626642
86.11374000		87.09416207		-1.43852262		-21		-0.41700628		-2.34941483		89.44275017		87.09416207		2.34941483		0.48566055		1.85315418		0.20122654		1.10259845		1.82608637		0.777623550.22039104
86.11374000		87.09577227		-1.43691242		-21		-1.27982454		-2.34740761		89.44275017		87.09577227		2.34740761		0.48607951		1.85324924		0.20140013		1.10717925		1.82608637		0.773232870.22058117
86.11374000		87.09674031		-1.43594438		-21		-1.28245821		-2.34641458		89.44275017		87.09674031		2.34641458		0.48628679		1.85329690		0.20148602		1.10944569		1.82608637		0.771061750.22067524
86.11374000		87.09877392		-1.43391077		-21		-1.28771936		-2.34434841		89.44275017		87.09877392		2.34434841		0.48670085		1.85339346		0.20165759		1.11398110		1.82608637		0.766719460.22086315
86.11374000		87.09977107		-1.43291362		-21		-1.29034309		-2.34331384		89.44275017		87.09977107		2.34331384		0.48690571		1.85344188		0.20174248		1.11622593		1.82608637		0.764571460.22095612
86.11374000		87.10074598		-1.43193871		-21		-1.29296475		-2.34227320		89.44275017		87.10074598		2.34227320		0.48710191		1.85348989		0.20182377		1.11848184		1.82608637		0.762411570.22104516
86.11374000		87.10174010		-1.43094459		-21		-1.29558424		-2.34122043		89.44275017		87.10173908		2.34122043		0.48731977		1.85354105		0.20191404		1.12076639		1.82608637		0.760229340.22114403
86.11374000		87.10324391		-1.42944078		-21		0.46367017		-2.34017271		89.44275017		87.10324391		2.34017271		0.48752696		1.85359134		0.20199989		1.12304008		1.82608637		0.758056240.22123805
86.11374000		87.10423500		-1.42844969		-21		0.43799964		-2.33912601		89.44275017		87.10423500		2.33912601		0.48773386		1.85364202		0.20208562		1.12531168		1.82608637		0.755885990.22133195
86.11374000		87.10523822		-1.42744647		-21		0.35127827		-2.33806615		89.44275017		87.10523822		2.33806615		0.48794346		1.85369382		0.20217247		1.12761412		1.82608637		0.753687160.22142707
